num_qubits,clause_ratio,solution_probability,solution_count,theta_angle_count
11,3.500,0.200,7,264
11,3.500,0.200,9,298
11,3.500,0.200,2,43
11,3.500,0.200,19,579
11,3.500,0.200,1,162
11,3.500,0.200,10,152
11,3.500,0.200,5,476
11,3.500,0.200,6,367
11,3.500,0.200,10,473
11,3.500,0.200,9,148
11,3.500,0.200,6,267
11,3.500,0.200,30,708
11,3.500,0.200,30,437
11,3.500,0.200,10,293
11,3.500,0.200,4,62
11,3.500,0.200,14,979
11,3.500,0.200,3,270
11,3.500,0.200,10,190
11,3.500,0.200,10,310
11,3.500,0.200,2,35
11,3.500,0.200,9,188
11,3.500,0.200,3,83
11,3.500,0.200,4,196
11,3.500,0.200,3,779
11,3.500,0.200,5,178
11,3.500,0.200,3,483
11,3.500,0.200,34,679
11,3.500,0.200,5,102
11,3.500,0.200,10,160
11,3.500,0.200,1,64
11,3.500,0.200,4,732
11,3.500,0.200,17,488
11,3.500,0.200,10,1062
11,3.500,0.200,24,385
11,3.500,0.200,2,44
11,3.500,0.200,4,380
11,3.500,0.200,2,79
11,3.500,0.200,18,429
11,3.500,0.200,2,80
11,3.500,0.200,15,237
11,3.500,0.200,30,343
11,3.500,0.200,4,476
11,3.500,0.200,22,431
11,3.500,0.200,13,322
11,3.500,0.200,18,307
11,3.500,0.200,2,52
11,3.500,0.200,21,473
11,3.500,0.200,38,620
11,3.500,0.200,4,26
11,3.500,0.200,9,333
11,3.500,0.200,11,692
11,3.500,0.200,7,252
11,3.500,0.200,13,153
11,3.500,0.200,14,85
11,3.500,0.200,19,418
11,3.500,0.200,6,88
11,3.500,0.200,7,191
11,3.500,0.200,18,272
11,3.500,0.200,13,270
11,3.500,0.200,22,159
11,3.500,0.200,11,371
11,3.500,0.200,8,291
11,3.500,0.200,9,931
11,3.500,0.200,55,434
11,3.500,0.200,1,59
11,3.500,0.200,4,132
11,3.500,0.200,3,70
11,3.500,0.200,17,512
11,3.500,0.200,12,527
11,3.500,0.200,13,839
11,3.500,0.200,3,76
11,3.500,0.200,10,156
11,3.500,0.200,20,526
11,3.500,0.200,10,258
11,3.500,0.200,14,173
11,3.500,0.200,4,209
11,3.500,0.200,1,219
11,3.500,0.200,34,907
11,3.500,0.200,3,222
11,3.500,0.200,32,468
11,3.500,0.200,14,1123
11,3.500,0.200,14,645
11,3.500,0.200,9,216
11,3.500,0.200,10,482
11,3.500,0.200,25,435
11,3.500,0.200,8,197
11,3.500,0.200,5,115
11,3.500,0.200,10,713
11,3.500,0.200,6,112
11,3.500,0.200,11,287
11,3.500,0.200,18,248
11,3.500,0.200,18,144
11,3.500,0.200,5,357
11,3.500,0.200,25,471
11,3.500,0.200,11,269
11,3.500,0.200,6,224
11,3.500,0.200,6,98
11,3.500,0.200,22,542
11,3.500,0.200,6,219
11,3.500,0.200,11,526
11,3.500,0.200,1,190
11,3.500,0.200,8,938
11,3.500,0.200,8,26
11,3.500,0.200,4,526
11,3.500,0.200,7,318
11,3.500,0.200,8,515
11,3.500,0.200,6,707
11,3.500,0.200,6,111
11,3.500,0.200,4,46
11,3.500,0.200,9,131
11,3.500,0.200,6,72
11,3.500,0.200,1,30
11,3.500,0.200,8,92
11,3.500,0.200,19,249
11,3.500,0.200,2,119
11,3.500,0.200,5,205
11,3.500,0.200,13,311
11,3.500,0.200,4,354
11,3.500,0.200,8,442
11,3.500,0.200,14,770
11,3.500,0.200,18,475
11,3.500,0.200,15,575
11,3.500,0.200,12,380
11,3.500,0.200,4,238
11,3.500,0.200,6,380
11,3.500,0.200,7,305
11,3.500,0.200,22,304
11,3.500,0.200,10,170
11,3.500,0.200,9,391
11,3.500,0.200,4,77
11,3.500,0.200,21,280
11,3.500,0.200,25,698
11,3.500,0.200,9,186
11,3.500,0.200,13,139
11,3.500,0.200,18,497
11,3.500,0.200,10,163
11,3.500,0.200,25,261
11,3.500,0.200,6,326
11,3.500,0.200,12,226
11,3.500,0.200,2,70
11,3.500,0.200,6,1273
11,3.500,0.200,10,194
11,3.500,0.200,4,388
11,3.500,0.200,29,208
11,3.500,0.200,12,252
11,3.500,0.200,10,594
11,3.500,0.200,15,341
11,3.500,0.200,13,438
11,3.500,0.200,4,88
11,3.500,0.200,26,316
11,3.500,0.200,35,971
11,3.500,0.200,9,577
11,3.500,0.200,5,95
11,3.500,0.200,9,337
11,3.500,0.200,13,709
11,3.500,0.200,29,421
11,3.500,0.200,3,234
11,3.500,0.200,5,259
11,3.500,0.200,5,457
11,3.500,0.200,3,150
11,3.500,0.200,3,378
11,3.500,0.200,19,502
11,3.500,0.200,6,340
11,3.500,0.200,9,458
11,3.500,0.200,4,47
11,3.500,0.200,20,425
11,3.500,0.200,6,264
11,3.500,0.200,7,118
11,3.500,0.200,12,537
11,3.500,0.200,23,303
11,3.500,0.200,6,86
11,3.500,0.200,13,412
11,3.500,0.200,15,361
11,3.500,0.200,11,748
11,3.500,0.200,7,322
11,3.500,0.200,16,300
11,3.500,0.200,11,479
11,3.500,0.200,5,120
11,3.500,0.200,2,95
11,3.500,0.200,28,518
11,3.500,0.200,8,101
11,3.500,0.200,3,246
11,3.500,0.200,8,271
11,3.500,0.200,8,310
11,3.500,0.200,5,642
11,3.500,0.200,7,109
11,3.500,0.200,3,326
11,3.500,0.200,6,457
11,3.500,0.200,1,70
11,3.500,0.200,16,883
11,3.500,0.200,3,1045
11,3.500,0.200,10,453
11,3.500,0.200,16,443
11,3.500,0.200,17,545
11,3.500,0.200,6,236
11,3.500,0.200,7,562
11,3.500,0.200,20,737
11,3.500,0.200,10,227
11,3.500,0.200,10,136
11,3.500,0.500,11,711
11,3.500,0.500,13,118
11,3.500,0.500,19,269
11,3.500,0.500,9,761
11,3.500,0.500,6,430
11,3.500,0.500,7,186
11,3.500,0.500,8,939
11,3.500,0.500,21,1272
11,3.500,0.500,9,312
11,3.500,0.500,5,251
11,3.500,0.500,23,381
11,3.500,0.500,2,70
11,3.500,0.500,15,288
11,3.500,0.500,5,228
11,3.500,0.500,6,872
11,3.500,0.500,1,187
11,3.500,0.500,21,489
11,3.500,0.500,26,277
11,3.500,0.500,2,139
11,3.500,0.500,4,366
11,3.500,0.500,12,406
11,3.500,0.500,3,62
11,3.500,0.500,5,118
11,3.500,0.500,5,433
11,3.500,0.500,6,440
11,3.500,0.500,14,436
11,3.500,0.500,8,158
11,3.500,0.500,10,510
11,3.500,0.500,6,195
11,3.500,0.500,9,291
11,3.500,0.500,17,254
11,3.500,0.500,4,398
11,3.500,0.500,9,254
11,3.500,0.500,3,136
11,3.500,0.500,5,586
11,3.500,0.500,10,409
11,3.500,0.500,5,314
11,3.500,0.500,4,31
11,3.500,0.500,10,51
11,3.500,0.500,28,685
11,3.500,0.500,5,803
11,3.500,0.500,7,369
11,3.500,0.500,5,170
11,3.500,0.500,15,277
11,3.500,0.500,6,427
11,3.500,0.500,15,385
11,3.500,0.500,7,110
11,3.500,0.500,4,36
11,3.500,0.500,2,206
11,3.500,0.500,3,193
11,3.500,0.500,30,150
11,3.500,0.500,23,545
11,3.500,0.500,3,79
11,3.500,0.500,11,452
11,3.500,0.500,9,159
11,3.500,0.500,5,121
11,3.500,0.500,4,277
11,3.500,0.500,22,264
11,3.500,0.500,11,229
11,3.500,0.500,11,213
11,3.500,0.500,10,333
11,3.500,0.500,8,337
11,3.500,0.500,8,121
11,3.500,0.500,4,86
11,3.500,0.500,8,234
11,3.500,0.500,1,109
11,3.500,0.500,8,548
11,3.500,0.500,1,50
11,3.500,0.500,18,334
11,3.500,0.500,12,621
11,3.500,0.500,11,354
11,3.500,0.500,2,100
11,3.500,0.500,9,226
11,3.500,0.500,17,485
11,3.500,0.500,8,458
11,3.500,0.500,1,44
11,3.500,0.500,13,434
11,3.500,0.500,14,339
11,3.500,0.500,7,302
11,3.500,0.500,4,217
11,3.500,0.500,1,176
11,3.500,0.500,5,442
11,3.500,0.500,11,317
11,3.500,0.500,8,162
11,3.500,0.500,7,228
11,3.500,0.500,7,127
11,3.500,0.500,13,270
11,3.500,0.500,13,558
11,3.500,0.500,1,67
11,3.500,0.500,17,103
11,3.500,0.500,13,803
11,3.500,0.500,3,198
11,3.500,0.500,15,468
11,3.500,0.500,9,290
11,3.500,0.500,11,342
11,3.500,0.500,21,415
11,3.500,0.500,8,312
11,3.500,0.500,10,253
11,3.500,0.500,4,240
11,3.500,0.500,12,727
11,3.500,0.500,8,224
11,3.500,0.500,3,170
11,3.500,0.500,8,226
11,3.500,0.500,15,207
11,3.500,0.500,16,442
11,3.500,0.500,26,339
11,3.500,0.500,5,274
11,3.500,0.500,6,480
11,3.500,0.500,10,254
11,3.500,0.500,20,144
11,3.500,0.500,3,111
11,3.500,0.500,4,403
11,3.500,0.500,20,584
11,3.500,0.500,8,362
11,3.500,0.500,7,826
11,3.500,0.500,11,188
11,3.500,0.500,9,451
11,3.500,0.500,14,262
11,3.500,0.500,14,206
11,3.500,0.500,6,485
11,3.500,0.500,13,393
11,3.500,0.500,4,120
11,3.500,0.500,2,158
11,3.500,0.500,13,299
11,3.500,0.500,17,367
11,3.500,0.500,3,596
11,3.500,0.500,3,242
11,3.500,0.500,8,234
11,3.500,0.500,6,177
11,3.500,0.500,18,511
11,3.500,0.500,5,274
11,3.500,0.500,12,313
11,3.500,0.500,3,365
11,3.500,0.500,3,158
11,3.500,0.500,6,109
11,3.500,0.500,3,223
11,3.500,0.500,12,553
11,3.500,0.500,12,631
11,3.500,0.500,3,498
11,3.500,0.500,8,464
11,3.500,0.500,10,188
11,3.500,0.500,27,379
11,3.500,0.500,2,270
11,3.500,0.500,3,564
11,3.500,0.500,12,307
11,3.500,0.500,6,410
11,3.500,0.500,5,299
11,3.500,0.500,8,833
11,3.500,0.500,45,720
11,3.500,0.500,14,384
11,3.500,0.500,20,320
11,3.500,0.500,14,280
11,3.500,0.500,18,107
11,3.500,0.500,16,524
11,3.500,0.500,10,428
11,3.500,0.500,1,90
11,3.500,0.500,14,576
11,3.500,0.500,19,483
11,3.500,0.500,7,103
11,3.500,0.500,15,349
11,3.500,0.500,7,75
11,3.500,0.500,4,214
11,3.500,0.500,14,331
11,3.500,0.500,5,52
11,3.500,0.500,2,382
11,3.500,0.500,9,585
11,3.500,0.500,3,203
11,3.500,0.500,5,109
11,3.500,0.500,6,242
11,3.500,0.500,10,89
11,3.500,0.500,14,399
11,3.500,0.500,6,187
11,3.500,0.500,13,1386
11,3.500,0.500,23,320
11,3.500,0.500,17,216
11,3.500,0.500,8,229
11,3.500,0.500,13,855
11,3.500,0.500,20,153
11,3.500,0.500,4,132
11,3.500,0.500,19,509
11,3.500,0.500,2,244
11,3.500,0.500,2,174
11,3.500,0.500,9,332
11,3.500,0.500,13,578
11,3.500,0.500,5,318
11,3.500,0.500,4,62
11,3.500,0.500,7,186
11,3.500,0.500,15,129
11,3.500,0.500,10,429
11,3.500,0.500,16,617
11,3.500,0.500,4,627
11,3.500,0.500,8,134
11,3.500,0.500,17,698
11,3.500,0.500,7,210
11,3.500,0.500,3,207
11,3.500,0.500,15,202
11,3.500,0.500,4,103
11,3.500,0.500,24,636
11,3.500,0.500,10,321
11,3.500,0.500,26,552
11,3.500,0.500,14,186
11,3.500,0.500,5,886
11,3.500,0.500,5,217
11,3.500,0.500,6,212
11,3.500,0.500,6,136
11,3.500,0.500,25,301
11,3.500,0.500,8,1152
11,3.500,0.500,4,147
11,3.500,0.500,10,189
11,3.500,0.500,20,879
11,3.500,0.500,4,106
11,3.500,0.500,13,460
11,3.500,0.500,3,286
11,3.500,0.500,10,592
11,3.500,0.500,34,552
11,3.500,0.500,27,1258
11,3.500,0.500,7,405
11,3.500,0.500,5,369
11,3.500,0.500,13,297
11,3.500,0.500,2,27
11,3.500,0.500,1,421
11,3.500,0.500,8,815
11,3.500,0.500,6,72
11,3.500,0.500,25,896
11,3.500,0.500,12,624
11,3.500,0.500,16,113
11,3.500,0.500,7,199
11,3.500,0.500,5,227
11,3.500,0.500,22,487
11,3.500,0.500,4,303
11,3.500,0.500,6,408
11,3.500,0.500,3,259
11,3.500,0.500,26,467
11,3.500,0.500,2,99
11,3.500,0.500,6,97
11,3.500,0.500,11,668
11,3.500,0.500,18,363
11,3.500,0.500,22,398
11,3.500,0.500,13,98
11,3.500,0.500,18,272
11,3.500,0.500,5,374
11,3.500,0.500,3,88
11,3.500,0.500,19,279
11,3.500,0.500,25,373
11,3.500,0.500,2,452
11,3.500,0.500,4,398
11,3.500,0.500,4,97
11,3.500,0.500,12,294
11,3.500,0.500,7,944
11,3.500,0.500,37,157
11,3.500,0.500,4,213
11,3.500,0.500,16,296
11,3.500,0.500,11,191
11,3.500,0.500,13,138
11,3.500,0.500,16,411
11,3.500,0.500,14,179
11,3.500,0.500,3,254
11,3.500,0.500,18,505
11,3.500,0.500,4,86
11,3.500,0.500,8,135
11,3.500,0.500,10,404
11,3.500,0.500,7,315
11,3.500,0.500,18,213
11,3.500,0.500,9,499
11,3.500,0.500,8,347
11,3.500,0.500,12,154
11,3.500,0.500,7,424
11,3.500,0.500,20,303
11,3.500,0.500,2,203
11,3.500,0.500,1,138
11,3.500,0.500,5,515
11,3.500,0.500,27,715
11,3.500,0.500,9,171
11,3.500,0.500,2,94
11,3.500,0.500,2,474
11,3.500,0.500,6,165
11,3.500,0.500,4,34
11,3.500,0.500,10,1051
11,3.500,0.500,3,169
11,3.500,0.500,19,227
11,3.500,0.500,7,365
11,3.500,0.500,4,98
11,3.500,0.500,11,450
11,3.500,0.500,12,312
11,3.500,0.750,16,423
11,3.500,0.750,6,265
11,3.500,0.750,10,167
11,3.500,0.750,3,143
11,3.500,0.750,7,502
11,3.500,0.750,20,419
11,3.500,0.750,34,336
11,3.500,0.750,19,702
11,3.500,0.750,7,142
11,3.500,0.750,4,108
11,3.500,0.750,3,167
11,3.500,0.750,14,618
11,3.500,0.750,9,103
11,3.500,0.750,4,355
11,3.500,0.750,10,270
11,3.500,0.750,8,235
11,3.500,0.750,6,206
11,3.500,0.750,4,78
11,3.500,0.750,7,170
11,3.500,0.750,13,382
11,3.500,0.750,8,242
11,3.500,0.750,16,210
11,3.500,0.750,11,270
11,3.500,0.750,5,294
11,3.500,0.750,5,450
11,3.500,0.750,19,127
11,3.500,0.750,10,230
11,3.500,0.750,8,789
11,3.500,0.750,21,518
11,3.500,0.750,8,126
11,3.500,0.750,8,30
11,3.500,0.750,28,669
11,3.500,0.750,2,46
11,3.500,0.750,16,339
11,3.500,0.750,20,314
11,3.500,0.750,17,526
11,3.500,0.750,9,534
11,3.500,0.750,3,268
11,3.500,0.750,9,221
11,3.500,0.750,16,1807
11,3.500,0.750,10,70
11,3.500,0.750,14,137
11,3.500,0.750,9,546
11,3.500,0.750,9,217
11,3.500,0.750,24,262
11,3.500,0.750,16,260
11,3.500,0.750,19,335
11,3.500,0.750,26,359
11,3.500,0.750,12,320
11,3.500,0.750,4,201
11,3.500,0.750,26,285
11,3.500,0.750,36,358
11,3.500,0.750,12,316
11,3.500,0.750,8,387
11,3.500,0.750,3,363
11,3.500,0.750,15,551
11,3.500,0.750,7,624
11,3.500,0.750,3,421
11,3.500,0.750,3,304
11,3.500,0.750,23,494
11,3.500,0.750,12,1018
11,3.500,0.750,34,755
11,3.500,0.750,10,491
11,3.500,0.750,4,118
11,3.500,0.750,11,262
11,3.500,0.750,3,42
11,3.500,0.750,4,34
11,3.500,0.750,25,198
11,3.500,0.750,1,531
11,3.500,0.750,20,326
11,3.500,0.750,12,155
11,3.500,0.750,12,363
11,3.500,0.750,6,698
11,3.500,0.750,2,1210
11,3.500,0.750,1,56
11,3.500,0.750,4,187
11,3.500,0.750,2,75
11,3.500,0.750,22,988
11,3.500,0.750,21,1019
11,3.500,0.750,7,460
11,3.500,0.750,29,949
11,3.500,0.750,7,180
11,3.500,0.750,1,112
11,3.500,0.750,1,63
11,3.500,0.750,12,486
11,3.500,0.750,10,1052
11,3.500,0.750,33,647
11,3.500,0.750,5,90
11,3.500,0.750,5,282
11,3.500,0.750,16,315
11,3.500,0.750,14,404
11,3.500,0.750,1,63
11,3.500,0.750,7,372
11,3.500,0.750,26,284
11,3.500,0.750,1,178
11,3.500,0.750,25,789
11,3.500,0.750,7,78
11,3.500,0.750,8,407
11,3.500,0.750,26,550
11,3.500,0.750,2,359
11,3.500,0.750,10,322
11,3.500,0.750,4,170
11,3.500,0.750,4,130
11,3.500,0.750,6,117
11,3.500,0.750,18,311
11,3.500,0.750,1,395
11,3.500,0.750,2,110
11,3.500,0.750,5,158
11,3.500,0.750,27,677
11,3.500,0.750,11,258
11,3.500,0.750,4,511
11,3.500,0.750,15,166
11,3.500,0.750,1,538
11,3.500,0.750,39,280
11,3.500,0.750,5,397
11,3.500,0.750,25,543
11,3.500,0.750,4,91
11,3.500,0.750,2,68
11,3.500,0.750,8,308
11,3.500,0.750,11,148
11,3.500,0.750,8,380
11,3.500,0.750,2,514
11,3.500,0.750,26,396
11,3.500,0.750,12,467
11,3.500,0.750,10,1380
11,3.500,0.750,11,91
11,3.500,0.750,28,1439
11,3.500,0.750,18,190
11,3.500,0.750,4,428
11,3.500,0.750,10,726
11,3.500,0.750,15,201
11,3.500,0.750,9,262
11,3.500,0.750,3,74
11,3.500,0.750,4,54
11,3.500,0.750,14,131
11,3.500,0.750,22,376
11,3.500,0.750,14,324
11,3.500,0.750,20,230
11,3.500,0.750,17,954
11,3.500,0.750,8,348
11,3.500,0.750,19,960
11,3.500,0.750,9,484
11,3.500,0.750,1,452
11,3.500,0.750,13,469
11,3.500,0.750,13,378
11,3.500,0.750,4,288
11,3.500,0.750,10,70
11,3.500,0.750,13,373
11,3.500,0.750,9,408
11,3.500,0.750,21,855
11,3.500,0.750,6,76
11,3.500,0.750,8,163
11,3.500,0.750,11,564
11,3.500,0.750,9,277
11,3.500,0.750,6,152
11,3.500,0.750,2,304
11,3.500,0.750,19,213
11,3.500,0.750,12,160
11,3.500,0.750,19,288
11,3.500,0.750,16,234
11,3.500,0.750,8,392
11,3.500,0.750,7,723
11,3.500,0.750,13,622
11,3.500,0.750,15,664
11,3.500,0.750,20,451
11,3.500,0.750,15,236
11,3.500,0.750,5,93
11,3.500,0.750,9,299
11,3.500,0.750,5,477
11,3.500,0.750,14,329
11,3.500,0.750,11,374
11,3.500,0.750,6,527
11,3.500,0.750,2,214
11,3.500,0.750,6,330
11,3.500,0.750,11,120
11,3.500,0.750,11,250
11,3.500,0.750,3,154
11,3.500,0.750,14,83
11,3.500,0.750,8,290
11,3.500,0.750,7,312
11,3.500,0.750,12,500
11,3.500,0.750,9,331
11,3.500,0.750,10,310
11,3.500,0.750,14,766
11,3.500,0.750,1,523
11,3.500,0.750,5,227
11,3.500,0.750,6,228
11,3.500,0.750,5,201
11,3.500,0.750,4,100
11,3.500,0.750,6,252
11,3.500,0.750,4,344
11,3.500,0.750,6,119
11,3.500,0.750,1,96
11,3.500,0.750,8,96
11,3.500,0.750,4,195
11,3.500,0.750,9,254
11,3.500,0.750,41,803
11,3.500,0.750,12,401
11,3.500,0.750,13,747
11,3.500,0.750,5,141
11,3.500,0.750,20,657
11,3.500,0.750,4,110
11,3.500,0.750,2,48
11,3.500,0.750,23,599
11,3.500,0.750,4,202
11,3.500,0.750,6,359
11,3.500,0.750,19,836
11,3.500,0.750,8,229
11,3.500,0.750,9,81
11,3.500,0.750,1,44
11,3.500,0.750,28,425
11,3.500,0.750,18,195
11,3.500,0.750,4,83
11,3.500,0.750,15,778
11,3.500,0.750,5,285
11,3.500,0.750,1,554
11,3.500,0.750,14,206
11,3.500,0.750,3,176
11,3.500,0.750,1,58
11,3.500,0.750,8,236
11,3.500,0.750,7,188
11,3.500,0.750,4,59
11,3.500,0.750,7,688
11,3.500,0.750,8,215
11,3.500,0.750,16,53
11,3.500,0.750,8,294
11,3.500,0.750,28,135
11,3.500,0.750,15,206
11,3.500,0.750,2,266
11,3.500,0.750,6,581
11,3.500,0.750,6,524
11,3.500,0.750,24,185
11,3.500,0.750,2,123
11,3.500,0.750,4,285
11,3.500,0.750,3,234
11,3.500,0.750,2,62
11,3.500,0.750,16,292
11,3.500,0.750,15,371
11,3.500,0.750,11,306
11,3.500,0.750,22,562
11,3.500,0.750,7,507
11,3.500,0.750,7,65
11,3.500,0.750,5,285
11,3.500,0.750,1,52
11,3.500,0.750,13,208
11,3.500,0.750,7,264
11,3.500,0.750,20,1037
11,3.500,0.750,9,228
11,3.500,0.750,2,110
11,3.500,0.750,3,59
11,3.500,0.750,5,99
11,3.500,0.750,18,430
11,3.500,0.750,11,765
11,3.500,0.750,25,723
11,3.500,0.750,6,121
11,3.500,0.750,42,229
11,3.500,0.750,5,180
11,3.500,0.750,34,205
11,3.500,0.750,13,431
11,3.500,0.750,3,186
11,3.500,0.750,4,460
11,3.500,0.750,3,60
11,3.500,0.750,20,312
11,3.500,0.750,2,60
11,3.500,0.750,29,533
11,3.500,0.750,24,448
11,3.500,0.750,17,239
11,3.500,0.750,24,391
11,3.500,0.750,8,153
11,3.500,0.750,20,680
11,3.500,0.750,7,769
11,3.500,0.750,31,439
11,3.500,0.750,14,251
11,3.500,0.750,29,441
11,3.500,0.750,15,349
11,3.500,0.750,15,587
11,3.500,0.750,4,341
11,3.500,0.750,4,417
11,3.500,0.750,14,330
11,3.500,0.750,9,185
11,3.500,0.750,3,677
11,3.500,0.750,6,475
11,3.500,0.750,16,251
11,3.500,0.750,8,270
11,3.500,0.750,3,617
11,3.500,0.750,18,317
11,3.500,0.750,8,210
11,3.500,0.750,5,51
11,3.500,0.750,20,620
11,3.500,0.900,8,299
11,3.500,0.900,19,869
11,3.500,0.900,2,51
11,3.500,0.900,11,207
11,3.500,0.900,17,520
11,3.500,0.900,17,433
11,3.500,0.900,12,508
11,3.500,0.900,14,280
11,3.500,0.900,2,214
11,3.500,0.900,4,116
11,3.500,0.900,3,255
11,3.500,0.900,14,286
11,3.500,0.900,16,1033
